Date,Year,Month,Day,Season,LST_Skin_C,Air_Temp_2M_C,Temp_Max_2M_C,Temp_Min_2M_C,Delta_T_Skin_Air_C,Diurnal_Thermal_Range_C,Solar_Radiation_MJ_m2,Relative_Humidity_Pct,Wind_Speed_2M_mps
2022-08-14,2022,8,14,Monsoon,27.93,28.09,30.85,26.09,-0.16000000000000014,4.760000000000002,12.58,88.66,1.96
2022-08-15,2022,8,15,Monsoon,28.02,28.12,31.75,25.74,-0.10000000000000142,6.010000000000002,11.62,82.68,6.0
2022-08-16,2022,8,16,Monsoon,28.22,28.07,31.85,25.51,0.14999999999999858,6.34,16.74,83.64,4.23
2022-08-17,2022,8,17,Monsoon,29.18,28.61,32.5,24.89,0.5700000000000003,7.609999999999999,23.46,80.88,1.83
2022-08-18,2022,8,18,Monsoon,29.19,28.89,32.74,25.56,0.3000000000000007,7.180000000000003,21.21,81.84,2.69
2022-08-19,2022,8,19,Monsoon,29.32,29.1,32.83,25.49,0.21999999999999886,7.34,18.31,83.14,1.92
2022-08-20,2022,8,20,Monsoon,29.23,29.23,32.87,26.31,0.0,6.559999999999999,17.08,82.6,1.62
2022-08-21,2022,8,21,Monsoon,28.22,28.48,31.9,25.99,-0.26000000000000156,5.91,12.03,81.67,4.04
2022-08-22,2022,8,22,Monsoon,28.61,28.55,32.69,25.33,0.05999999999999872,7.359999999999999,15.86,82.64,4.74
2022-08-23,2022,8,23,Monsoon,28.93,28.63,32.88,24.98,0.3000000000000007,7.900000000000002,22.28,79.76,2.77
2022-08-24,2022,8,24,Monsoon,28.53,28.33,31.52,25.64,0.20000000000000284,5.879999999999999,13.91,81.59,1.07
2022-08-25,2022,8,25,Monsoon,28.95,28.56,32.8,25.23,0.39000000000000057,7.569999999999997,14.68,82.23,1.0
2022-08-26,2022,8,26,Monsoon,29.2,28.58,33.05,25.02,0.620000000000001,8.029999999999998,16.01,81.58,1.65
2022-08-27,2022,8,27,Monsoon,29.44,29.13,33.67,25.44,0.3100000000000023,8.23,19.15,80.62,2.48
2022-08-28,2022,8,28,Monsoon,29.0,28.8,33.27,25.47,0.1999999999999993,7.800000000000004,12.34,79.39,2.11
2022-08-29,2022,8,29,Monsoon,29.18,28.68,32.14,24.98,0.5,7.16,15.11,80.07,0.93
2022-08-30,2022,8,30,Monsoon,29.5,28.96,33.22,25.45,0.5399999999999991,7.77,14.22,79.65,0.96
2022-08-31,2022,8,31,Monsoon,29.46,29.15,32.94,25.84,0.3100000000000023,7.099999999999998,17.72,80.9,1.61
2022-09-01,2022,9,1,Monsoon,29.06,29.05,32.59,26.26,0.00999999999999801,6.330000000000002,13.49,85.25,1.54
2022-09-02,2022,9,2,Monsoon,29.05,28.73,32.24,25.77,0.3200000000000003,6.470000000000002,17.0,83.78,1.32
2022-09-03,2022,9,3,Monsoon,29.3,29.05,33.61,25.35,0.25,8.259999999999998,19.82,80.33,2.38
2022-09-04,2022,9,4,Monsoon,29.75,29.56,34.18,25.65,0.19000000000000128,8.530000000000001,20.66,79.54,2.34
2022-09-05,2022,9,5,Monsoon,30.14,29.56,34.3,25.54,0.5800000000000018,8.759999999999998,21.25,76.29,1.61
2022-09-06,2022,9,6,Monsoon,30.35,29.75,35.01,25.12,0.6000000000000014,9.889999999999997,20.86,73.08,1.31
2022-09-07,2022,9,7,Monsoon,30.5,29.76,34.72,25.22,0.7399999999999984,9.5,18.56,72.76,0.85
2022-09-08,2022,9,8,Monsoon,29.64,29.05,33.3,25.59,0.5899999999999999,7.709999999999997,17.17,78.03,1.52
2022-09-09,2022,9,9,Monsoon,29.22,28.71,32.26,25.63,0.509999999999998,6.629999999999999,18.94,79.55,1.7
2022-09-10,2022,9,10,Monsoon,29.77,29.16,33.33,25.82,0.6099999999999994,7.509999999999998,19.7,78.0,2.09
2022-09-11,2022,9,11,Monsoon,29.82,29.19,33.34,25.58,0.629999999999999,7.760000000000005,20.74,75.55,2.2
2022-09-12,2022,9,12,Monsoon,29.83,29.35,33.92,26.09,0.4799999999999969,7.830000000000002,14.96,73.64,3.81
2022-09-13,2022,9,13,Monsoon,28.34,28.03,32.2,25.3,0.3099999999999987,6.900000000000002,9.18,81.53,5.14
2022-09-14,2022,9,14,Monsoon,27.37,27.26,30.71,24.78,0.10999999999999943,5.93,7.32,87.2,4.44
2022-09-15,2022,9,15,Monsoon,26.12,26.32,28.3,25.16,-0.1999999999999993,3.1400000000000006,8.87,92.64,3.63
2022-09-16,2022,9,16,Monsoon,26.6,26.85,28.81,25.41,-0.25,3.3999999999999986,10.7,92.04,2.69
2022-09-17,2022,9,17,Monsoon,27.83,27.79,31.24,24.81,0.03999999999999915,6.43,13.33,83.65,1.13
2022-09-18,2022,9,18,Monsoon,27.8,27.77,30.95,24.55,0.030000000000001137,6.399999999999999,16.0,82.29,0.76
2022-09-19,2022,9,19,Monsoon,28.07,27.86,31.46,24.42,0.21000000000000085,7.039999999999999,16.21,83.77,1.13
2022-09-20,2022,9,20,Monsoon,27.5,27.32,30.84,24.42,0.17999999999999972,6.419999999999998,16.51,87.38,1.46
2022-09-21,2022,9,21,Monsoon,26.95,27.08,29.51,25.27,-0.129999999999999,4.240000000000002,5.32,91.14,2.62
2022-09-22,2022,9,22,Monsoon,27.14,27.34,30.59,25.0,-0.1999999999999993,5.59,12.04,88.76,2.94
2022-09-23,2022,9,23,Monsoon,27.28,27.25,31.26,24.34,0.030000000000001137,6.920000000000002,13.24,87.38,2.9
2022-09-24,2022,9,24,Monsoon,26.53,26.29,30.17,23.56,0.240000000000002,6.610000000000003,11.26,88.24,2.65
2022-09-25,2022,9,25,Monsoon,26.81,26.83,29.68,24.2,-0.019999999999999574,5.48,11.36,86.98,0.96
2022-09-26,2022,9,26,Monsoon,27.37,27.26,31.1,24.04,0.10999999999999943,7.060000000000002,14.02,84.91,1.16
2022-09-27,2022,9,27,Monsoon,27.23,27.32,31.46,23.29,-0.08999999999999986,8.170000000000002,19.19,81.27,1.44
2022-09-28,2022,9,28,Monsoon,27.28,27.17,31.76,22.68,0.10999999999999943,9.080000000000002,18.71,81.43,1.16
2022-09-29,2022,9,29,Monsoon,27.3,27.5,31.92,22.94,-0.1999999999999993,8.98,18.53,78.16,1.08
2022-09-30,2022,9,30,Monsoon,27.04,27.29,31.19,22.48,-0.25,8.71,19.17,75.56,0.88
2022-10-01,2022,10,1,Post-Monsoon,26.76,27.5,31.77,22.61,-0.7399999999999984,9.16,18.46,73.41,0.97
2022-10-02,2022,10,2,Post-Monsoon,26.46,26.73,31.59,22.06,-0.2699999999999996,9.530000000000001,17.01,78.89,1.38
2022-10-03,2022,10,3,Post-Monsoon,27.15,27.32,31.72,22.95,-0.1700000000000017,8.77,16.42,79.23,1.23
2022-10-04,2022,10,4,Post-Monsoon,27.1,27.2,31.17,23.74,-0.09999999999999787,7.430000000000003,13.0,83.33,1.8
2022-10-05,2022,10,5,Post-Monsoon,25.83,25.81,28.52,24.06,0.019999999999999574,4.460000000000001,5.36,91.82,2.05
2022-10-06,2022,10,6,Post-Monsoon,25.76,25.83,28.05,23.65,-0.06999999999999673,4.400000000000002,6.47,92.86,2.61
2022-10-07,2022,10,7,Post-Monsoon,26.24,26.14,29.32,24.02,0.09999999999999787,5.300000000000001,6.57,88.7,2.28
2022-10-08,2022,10,8,Post-Monsoon,25.73,25.83,29.24,23.3,-0.09999999999999787,5.939999999999998,12.57,88.79,2.13
2022-10-09,2022,10,9,Post-Monsoon,26.02,26.06,29.48,23.08,-0.03999999999999915,6.400000000000002,13.59,89.33,1.69
2022-10-10,2022,10,10,Post-Monsoon,24.98,25.24,27.08,23.95,-0.259999999999998,3.129999999999999,6.61,94.12,2.51
2022-10-11,2022,10,11,Post-Monsoon,25.46,25.46,29.14,22.7,0.0,6.440000000000001,8.91,89.01,1.75
2022-10-12,2022,10,12,Post-Monsoon,25.09,25.02,28.99,21.78,0.07000000000000028,7.209999999999997,16.59,83.52,0.88
2022-10-13,2022,10,13,Post-Monsoon,24.46,24.53,29.27,20.11,-0.07000000000000028,9.16,19.1,81.31,1.04
2022-10-14,2022,10,14,Post-Monsoon,23.13,23.53,28.24,18.95,-0.40000000000000213,9.29,18.9,77.0,1.14
2022-10-15,2022,10,15,Post-Monsoon,22.89,23.48,28.81,18.05,-0.5899999999999999,10.759999999999998,18.15,74.44,1.07
2022-10-16,2022,10,16,Post-Monsoon,22.8,23.33,28.47,18.71,-0.5299999999999976,9.759999999999998,17.4,75.75,1.01
2022-10-17,2022,10,17,Post-Monsoon,22.95,23.14,28.44,17.96,-0.19000000000000128,10.48,18.27,78.85,1.17
2022-10-18,2022,10,18,Post-Monsoon,22.65,23.05,28.4,18.17,-0.40000000000000213,10.229999999999997,16.64,79.62,1.44
2022-10-19,2022,10,19,Post-Monsoon,22.46,22.98,28.7,17.56,-0.5199999999999996,11.14,17.15,77.99,1.26
2022-10-20,2022,10,20,Post-Monsoon,22.77,23.45,29.87,17.01,-0.6799999999999997,12.86,17.76,74.78,1.07
2022-10-21,2022,10,21,Post-Monsoon,22.4,23.06,29.14,17.16,-0.6600000000000001,11.98,17.66,76.5,1.17
2022-10-22,2022,10,22,Post-Monsoon,22.27,23.58,29.06,17.46,-1.3099999999999987,11.599999999999998,16.96,72.4,1.01
2022-10-23,2022,10,23,Post-Monsoon,21.93,23.63,28.5,19.3,-1.6999999999999993,9.2,17.37,68.97,0.8
2022-10-24,2022,10,24,Post-Monsoon,21.43,22.06,28.75,16.31,-0.629999999999999,12.440000000000001,18.4,76.22,1.57
2022-10-25,2022,10,25,Post-Monsoon,20.38,21.11,28.06,15.66,-0.7300000000000004,12.399999999999999,17.72,76.91,1.86
2022-10-26,2022,10,26,Post-Monsoon,20.24,21.62,28.05,14.9,-1.3800000000000026,13.15,17.32,69.74,1.12
2022-10-27,2022,10,27,Post-Monsoon,20.3,21.79,27.76,15.1,-1.4899999999999984,12.660000000000002,16.9,71.55,1.09
2022-10-28,2022,10,28,Post-Monsoon,21.06,22.16,28.7,15.74,-1.1000000000000014,12.959999999999999,15.72,71.99,0.87
2022-10-29,2022,10,29,Post-Monsoon,21.15,22.12,27.82,16.14,-0.9700000000000024,11.68,15.53,74.42,0.96
2022-10-30,2022,10,30,Post-Monsoon,20.89,22.44,27.4,17.23,-1.5500000000000007,10.169999999999998,14.67,70.4,0.73
2022-10-31,2022,10,31,Post-Monsoon,20.27,22.12,27.33,16.35,-1.8500000000000014,10.979999999999997,15.38,70.89,0.84
2022-11-01,2022,11,1,Post-Monsoon,19.92,21.16,26.89,15.12,-1.2399999999999984,11.770000000000001,15.98,74.43,1.12
2022-11-02,2022,11,2,Post-Monsoon,19.89,20.53,26.51,15.08,-0.6400000000000006,11.430000000000001,15.19,80.66,1.67
2022-11-03,2022,11,3,Post-Monsoon,20.89,21.54,27.94,15.71,-0.6499999999999986,12.23,14.26,82.55,1.41
2022-11-04,2022,11,4,Post-Monsoon,20.87,21.67,28.26,16.6,-0.8000000000000007,11.66,12.78,76.72,0.93
2022-11-05,2022,11,5,Post-Monsoon,20.28,20.67,26.33,16.42,-0.39000000000000057,9.909999999999997,12.17,86.78,1.44
2022-11-06,2022,11,6,Post-Monsoon,19.93,20.82,26.06,15.58,-0.8900000000000006,10.479999999999999,13.3,81.23,1.14
2022-11-07,2022,11,7,Post-Monsoon,19.72,20.65,25.21,16.26,-0.9299999999999997,8.95,14.13,80.74,1.11
2022-11-08,2022,11,8,Post-Monsoon,20.72,21.15,27.22,16.59,-0.4299999999999997,10.629999999999999,12.98,81.01,1.19
2022-11-09,2022,11,9,Post-Monsoon,21.05,21.9,27.24,16.57,-0.8499999999999979,10.669999999999998,11.38,78.14,0.92
2022-11-10,2022,11,10,Post-Monsoon,21.25,22.07,27.25,17.5,-0.8200000000000003,9.75,11.71,79.31,1.01
2022-11-11,2022,11,11,Post-Monsoon,19.6,20.21,26.6,15.98,-0.6099999999999994,10.620000000000001,12.13,81.13,1.61
2022-11-12,2022,11,12,Post-Monsoon,18.06,18.62,26.52,13.07,-0.5600000000000023,13.45,13.88,77.24,1.87
2022-11-13,2022,11,13,Post-Monsoon,17.19,18.47,25.53,12.07,-1.2799999999999976,13.46,15.29,72.44,1.82
2022-11-14,2022,11,14,Post-Monsoon,17.53,19.42,25.67,13.66,-1.8900000000000006,12.010000000000002,13.66,67.52,1.12
2022-11-15,2022,11,15,Post-Monsoon,18.08,18.87,26.29,12.85,-0.7900000000000027,13.44,14.32,78.42,1.73
2022-11-16,2022,11,16,Post-Monsoon,18.58,19.09,25.86,14.14,-0.5100000000000016,11.719999999999999,14.08,78.56,1.82
2022-11-17,2022,11,17,Post-Monsoon,16.9,17.72,24.33,12.44,-0.8200000000000003,11.889999999999999,15.12,72.96,1.93
2022-11-18,2022,11,18,Post-Monsoon,15.34,17.4,23.4,11.61,-2.0599999999999987,11.79,14.4,65.2,1.16
2022-11-19,2022,11,19,Post-Monsoon,14.97,17.46,23.05,12.57,-2.49,10.48,12.98,63.05,0.72
2022-11-20,2022,11,20,Post-Monsoon,16.33,17.27,24.41,11.01,-0.9400000000000013,13.4,12.27,73.21,1.1
2022-11-21,2022,11,21,Post-Monsoon,15.96,16.7,24.4,11.37,-0.7399999999999984,13.03,13.51,75.1,1.69
2022-11-22,2022,11,22,Post-Monsoon,15.77,16.85,25.04,10.71,-1.0800000000000018,14.329999999999998,14.88,72.12,1.74
2022-11-23,2022,11,23,Post-Monsoon,14.57,15.6,24.24,9.75,-1.0299999999999994,14.489999999999998,14.71,69.55,1.89
2022-11-24,2022,11,24,Post-Monsoon,13.74,15.43,23.45,8.7,-1.6899999999999995,14.75,15.1,64.24,1.85
2022-11-25,2022,11,25,Post-Monsoon,14.03,15.74,23.5,8.97,-1.7100000000000009,14.53,13.52,65.66,1.5
2022-11-26,2022,11,26,Post-Monsoon,13.87,15.38,22.93,8.83,-1.5100000000000016,14.1,12.91,69.06,1.5
2022-11-27,2022,11,27,Post-Monsoon,14.71,16.5,23.72,10.1,-1.7899999999999991,13.62,11.79,70.08,1.0
2022-11-28,2022,11,28,Post-Monsoon,15.0,17.05,23.4,11.18,-2.0500000000000007,12.219999999999999,11.57,69.24,0.94
2022-11-29,2022,11,29,Post-Monsoon,14.88,17.15,23.44,11.09,-2.269999999999998,12.350000000000001,10.71,69.08,0.88
2022-11-30,2022,11,30,Post-Monsoon,14.16,16.34,22.37,11.22,-2.1799999999999997,11.15,9.01,68.94,1.08
2022-12-01,2022,12,1,Winter,13.71,15.31,22.39,8.82,-1.5999999999999996,13.57,10.35,70.29,1.43
2022-12-02,2022,12,2,Winter,14.17,15.88,22.38,9.57,-1.7100000000000009,12.809999999999999,10.74,71.2,0.94
2022-12-03,2022,12,3,Winter,14.48,16.31,22.52,11.35,-1.8299999999999983,11.17,10.22,74.17,0.84
2022-12-04,2022,12,4,Winter,14.26,16.02,22.5,9.98,-1.7599999999999998,12.52,10.49,74.03,1.27
2022-12-05,2022,12,5,Winter,13.69,15.47,21.78,9.3,-1.7800000000000011,12.48,9.65,72.95,1.2
2022-12-06,2022,12,6,Winter,13.1,13.94,21.56,8.49,-0.8399999999999999,13.069999999999999,11.18,76.95,1.86
2022-12-07,2022,12,7,Winter,12.76,13.62,22.12,7.48,-0.8599999999999994,14.64,13.97,70.57,2.04
2022-12-08,2022,12,8,Winter,12.6,13.74,21.65,7.42,-1.1400000000000006,14.229999999999999,13.21,69.18,1.38
2022-12-09,2022,12,9,Winter,12.74,15.02,22.39,8.39,-2.2799999999999994,14.0,12.33,64.94,0.74
2022-12-10,2022,12,10,Winter,13.87,15.95,23.13,9.18,-2.08,13.95,10.88,69.59,1.02
2022-12-11,2022,12,11,Winter,14.76,15.58,24.41,9.29,-0.8200000000000003,15.120000000000001,12.34,75.7,1.69
2022-12-12,2022,12,12,Winter,15.32,16.29,25.9,9.14,-0.9699999999999989,16.759999999999998,14.17,68.11,1.82
2022-12-13,2022,12,13,Winter,15.08,15.83,25.39,9.47,-0.75,15.92,14.49,67.37,2.16
2022-12-14,2022,12,14,Winter,14.1,14.71,23.92,8.48,-0.6100000000000012,15.440000000000001,14.89,68.79,2.18
2022-12-15,2022,12,15,Winter,12.77,13.45,22.12,7.0,-0.6799999999999997,15.120000000000001,14.82,67.39,1.94
2022-12-16,2022,12,16,Winter,12.49,14.38,22.55,7.29,-1.8900000000000006,15.260000000000002,13.98,61.33,1.58
2022-12-17,2022,12,17,Winter,12.04,14.75,21.56,7.81,-2.710000000000001,13.75,12.88,57.24,1.08
2022-12-18,2022,12,18,Winter,12.07,14.25,21.61,7.16,-2.1799999999999997,14.45,11.17,62.76,1.32
2022-12-19,2022,12,19,Winter,11.73,13.69,19.83,8.41,-1.959999999999999,11.419999999999998,8.14,65.11,1.04
2022-12-20,2022,12,20,Winter,12.31,13.73,21.4,7.56,-1.42,13.84,7.18,72.47,1.55
2022-12-21,2022,12,21,Winter,13.29,14.73,22.65,9.03,-1.4400000000000013,13.62,12.48,61.53,1.14
2022-12-22,2022,12,22,Winter,14.04,15.53,23.54,8.38,-1.4900000000000002,15.159999999999998,12.78,60.15,1.24
2022-12-23,2022,12,23,Winter,16.15,17.14,24.57,10.94,-0.990000000000002,13.63,11.9,62.3,1.15
2022-12-24,2022,12,24,Winter,16.95,17.47,23.3,13.86,-0.5199999999999996,9.440000000000001,9.32,74.43,1.14
2022-12-25,2022,12,25,Winter,13.57,14.03,22.12,8.56,-0.4599999999999991,13.56,9.84,70.31,1.51
2022-12-26,2022,12,26,Winter,11.32,12.46,20.12,7.45,-1.1400000000000006,12.670000000000002,8.23,59.93,1.36
2022-12-27,2022,12,27,Winter,11.32,11.89,20.7,5.62,-0.5700000000000003,15.079999999999998,9.82,66.69,2.14
2022-12-28,2022,12,28,Winter,11.51,12.21,21.85,6.0,-0.7000000000000011,15.850000000000001,14.1,60.32,2.56
2022-12-29,2022,12,29,Winter,11.95,13.77,21.74,5.71,-1.8200000000000003,16.029999999999998,12.37,55.81,1.43
2022-12-30,2022,12,30,Winter,14.33,15.65,22.86,8.64,-1.3200000000000003,14.219999999999999,12.12,57.16,0.91
2022-12-31,2022,12,31,Winter,13.45,14.42,21.96,8.71,-0.9700000000000006,13.25,6.09,66.26,1.55
2023-01-01,2023,1,1,Winter,12.57,13.73,20.56,7.97,-1.1600000000000001,12.59,2.52,64.73,0.84
2023-01-02,2023,1,2,Winter,11.68,13.15,19.49,8.05,-1.4700000000000006,11.439999999999998,4.25,61.45,0.86
2023-01-03,2023,1,3,Winter,10.6,11.74,18.43,7.08,-1.1400000000000006,11.35,2.25,58.05,0.96
2023-01-04,2023,1,4,Winter,9.84,10.45,18.03,4.0,-0.6099999999999994,14.030000000000001,4.23,64.7,1.14
2023-01-05,2023,1,5,Winter,9.27,10.39,17.68,3.32,-1.120000000000001,14.36,10.08,61.03,1.14
2023-01-06,2023,1,6,Winter,8.97,9.46,17.68,3.48,-0.4900000000000002,14.2,6.84,65.07,1.27
2023-01-07,2023,1,7,Winter,8.45,9.17,18.29,1.94,-0.7200000000000006,16.349999999999998,6.87,62.25,1.69
2023-01-08,2023,1,8,Winter,9.87,10.91,19.71,3.42,-1.040000000000001,16.29,7.12,57.26,1.46
2023-01-09,2023,1,9,Winter,10.79,12.28,20.67,5.03,-1.4900000000000002,15.64,5.93,57.81,1.2
2023-01-10,2023,1,10,Winter,12.35,13.57,22.12,6.41,-1.2200000000000006,15.71,8.81,54.98,1.58
2023-01-11,2023,1,11,Winter,12.98,14.08,22.98,6.84,-1.0999999999999996,16.14,7.0,58.87,1.42
2023-01-12,2023,1,12,Winter,14.99,15.34,23.05,7.88,-0.34999999999999964,15.170000000000002,9.8,64.19,1.3
2023-01-13,2023,1,13,Winter,16.35,17.34,24.51,10.77,-0.9899999999999984,13.740000000000002,10.04,64.89,1.51
2023-01-14,2023,1,14,Winter,15.64,16.82,23.86,12.07,-1.1799999999999997,11.79,10.01,66.36,1.55
2023-01-15,2023,1,15,Winter,10.74,11.1,18.77,5.45,-0.35999999999999943,13.32,13.43,49.15,2.16
2023-01-16,2023,1,16,Winter,8.56,9.84,18.4,2.66,-1.2799999999999994,15.739999999999998,15.31,42.78,1.71
2023-01-17,2023,1,17,Winter,9.39,10.16,19.53,2.91,-0.7699999999999996,16.62,13.6,48.57,1.65
2023-01-18,2023,1,18,Winter,9.73,10.86,20.24,2.99,-1.129999999999999,17.25,12.55,43.29,1.44
2023-01-19,2023,1,19,Winter,10.34,12.57,20.14,4.83,-2.2300000000000004,15.31,12.68,38.14,0.97
2023-01-20,2023,1,20,Winter,12.08,14.15,21.1,8.13,-2.0700000000000003,12.97,9.34,40.78,1.0
2023-01-21,2023,1,21,Winter,15.2,16.72,24.88,9.58,-1.5199999999999996,15.299999999999999,9.88,51.6,0.95
2023-01-22,2023,1,22,Winter,15.76,16.7,23.53,9.73,-0.9399999999999995,13.8,6.15,57.22,1.22
2023-01-23,2023,1,23,Winter,18.19,19.33,25.57,13.59,-1.139999999999997,11.98,6.56,67.28,0.88
2023-01-24,2023,1,24,Winter,18.8,19.11,26.29,14.97,-0.3099999999999987,11.319999999999999,11.95,72.18,1.7
2023-01-25,2023,1,25,Winter,15.82,15.87,18.47,13.34,-0.049999999999998934,5.129999999999999,4.35,85.82,1.23
2023-01-26,2023,1,26,Winter,18.17,17.88,23.7,14.3,0.2900000000000027,9.399999999999999,10.29,81.05,1.3
2023-01-27,2023,1,27,Winter,15.96,15.93,24.02,10.2,0.030000000000001137,13.82,8.18,61.33,2.43
2023-01-28,2023,1,28,Winter,13.44,14.17,23.76,6.71,-0.7300000000000004,17.05,16.81,48.33,2.0
2023-01-29,2023,1,29,Winter,14.59,16.57,25.53,10.25,-1.9800000000000004,15.280000000000001,15.54,40.13,1.14
2023-01-30,2023,1,30,Winter,16.57,17.15,26.46,9.79,-0.5799999999999983,16.67,11.79,47.95,1.38
2023-01-31,2023,1,31,Winter,16.36,16.35,24.27,10.79,0.00999999999999801,13.48,11.18,64.83,2.66
2023-02-01,2023,2,1,Winter,14.95,14.89,23.54,9.72,0.05999999999999872,13.819999999999999,12.33,64.11,3.02
2023-02-02,2023,2,2,Winter,14.03,14.33,24.53,6.47,-0.3000000000000007,18.060000000000002,18.03,53.32,2.19
2023-02-03,2023,2,3,Winter,15.39,15.55,26.17,7.51,-0.16000000000000014,18.660000000000004,17.18,52.78,1.92
2023-02-04,2023,2,4,Winter,16.54,16.89,27.61,8.89,-0.3500000000000014,18.72,17.75,47.68,2.31
2023-02-05,2023,2,5,Winter,17.21,17.64,27.31,9.6,-0.4299999999999997,17.71,17.81,51.92,2.05
2023-02-06,2023,2,6,Winter,18.32,19.36,28.65,12.29,-1.0399999999999991,16.36,17.73,47.12,1.55
2023-02-07,2023,2,7,Winter,19.13,19.26,29.0,12.37,-0.13000000000000256,16.630000000000003,17.93,49.43,2.17
2023-02-08,2023,2,8,Winter,17.02,17.19,26.8,10.14,-0.1700000000000017,16.66,18.97,46.38,2.36
2023-02-09,2023,2,9,Winter,16.94,18.65,27.37,9.17,-1.7099999999999973,18.200000000000003,18.69,35.4,1.29
2023-02-10,2023,2,10,Winter,18.66,20.6,29.83,11.42,-1.9400000000000013,18.409999999999997,18.55,36.55,1.6
2023-02-11,2023,2,11,Winter,19.55,19.72,30.03,11.88,-0.16999999999999815,18.15,18.58,48.15,1.9
2023-02-12,2023,2,12,Winter,17.49,17.66,27.39,11.07,-0.1700000000000017,16.32,19.45,38.34,3.22
2023-02-13,2023,2,13,Winter,15.38,15.49,25.52,8.22,-0.10999999999999943,17.299999999999997,20.65,34.33,3.45
2023-02-14,2023,2,14,Winter,15.85,15.93,26.49,7.06,-0.08000000000000007,19.43,19.12,37.24,2.14
2023-02-15,2023,2,15,Winter,17.28,18.14,27.7,9.6,-0.8599999999999994,18.1,18.51,41.21,1.36
2023-02-16,2023,2,16,Winter,18.33,19.68,27.93,11.42,-1.3500000000000014,16.509999999999998,17.54,43.35,1.05
2023-02-17,2023,2,17,Winter,19.47,20.68,27.96,14.06,-1.2100000000000009,13.9,13.2,43.03,1.07
2023-02-18,2023,2,18,Winter,19.64,21.46,28.18,14.69,-1.8200000000000003,13.49,16.39,44.07,0.94
2023-02-19,2023,2,19,Winter,20.65,21.83,30.24,14.54,-1.1799999999999997,15.7,16.29,45.34,1.09
2023-02-20,2023,2,20,Winter,21.14,22.23,32.17,13.1,-1.0899999999999999,19.07,18.63,40.49,1.65
2023-02-21,2023,2,21,Winter,21.71,22.72,33.29,13.36,-1.009999999999998,19.93,20.05,35.89,1.72
2023-02-22,2023,2,22,Winter,22.02,22.79,32.89,14.01,-0.7699999999999996,18.880000000000003,19.26,37.52,1.69
2023-02-23,2023,2,23,Winter,21.38,22.12,31.75,13.95,-0.740000000000002,17.8,19.48,36.93,2.08
2023-02-24,2023,2,24,Winter,19.7,20.89,29.73,12.55,-1.1900000000000013,17.18,15.8,35.34,1.78
2023-02-25,2023,2,25,Winter,20.26,22.23,30.96,13.07,-1.9699999999999989,17.89,19.75,30.54,1.15
2023-02-26,2023,2,26,Winter,21.69,23.6,31.88,14.87,-1.9100000000000001,17.009999999999998,19.72,31.37,0.87
2023-02-27,2023,2,27,Winter,22.39,24.49,32.11,17.59,-2.099999999999998,14.52,18.28,32.43,1.16
2023-02-28,2023,2,28,Winter,23.04,24.9,33.24,17.3,-1.8599999999999994,15.940000000000001,19.38,32.93,1.31
2023-03-01,2023,3,1,Summer,23.2,24.51,33.31,17.42,-1.3100000000000023,15.89,18.85,32.21,1.06
2023-03-02,2023,3,2,Summer,23.9,24.1,34.04,15.93,-0.20000000000000284,18.11,19.56,36.61,1.72
2023-03-03,2023,3,3,Summer,24.86,24.98,35.19,16.38,-0.120000000000001,18.81,20.44,36.66,2.65
2023-03-04,2023,3,4,Summer,25.52,25.23,34.67,16.88,0.28999999999999915,17.790000000000003,20.52,38.7,2.26
2023-03-05,2023,3,5,Summer,25.0,24.57,33.8,16.89,0.4299999999999997,16.909999999999997,18.95,39.92,2.12
2023-03-06,2023,3,6,Summer,24.68,24.62,33.62,16.71,0.05999999999999872,16.909999999999997,20.85,37.16,2.09
2023-03-07,2023,3,7,Summer,24.34,25.16,33.18,16.48,-0.8200000000000003,16.7,16.39,33.49,1.65
2023-03-08,2023,3,8,Summer,25.55,25.65,32.9,18.71,-0.09999999999999787,14.189999999999998,18.52,34.97,0.99
2023-03-09,2023,3,9,Summer,24.27,24.28,31.71,19.14,-0.010000000000001563,12.57,17.31,38.85,1.24
2023-03-10,2023,3,10,Summer,24.8,24.13,31.74,16.62,0.6700000000000017,15.119999999999997,20.03,42.49,1.27
2023-03-11,2023,3,11,Summer,24.65,25.06,32.31,17.4,-0.41000000000000014,14.910000000000004,19.4,37.39,1.11
2023-03-12,2023,3,12,Summer,25.14,26.05,33.07,17.69,-0.9100000000000001,15.379999999999999,20.03,33.63,0.85
2023-03-13,2023,3,13,Summer,26.88,26.98,34.91,18.71,-0.10000000000000142,16.199999999999996,15.43,32.54,1.09
2023-03-14,2023,3,14,Summer,26.42,26.91,35.35,19.93,-0.48999999999999844,15.420000000000002,19.19,33.47,1.38
2023-03-15,2023,3,15,Summer,26.96,27.52,35.36,20.0,-0.5599999999999987,15.36,20.4,31.09,1.09
2023-03-16,2023,3,16,Summer,24.79,25.16,32.58,19.78,-0.370000000000001,12.799999999999997,12.34,35.9,1.62
2023-03-17,2023,3,17,Summer,25.56,25.01,32.39,18.71,0.5499999999999972,13.68,12.36,41.33,1.93
2023-03-18,2023,3,18,Summer,26.4,25.6,32.33,19.33,0.7999999999999972,13.0,7.91,43.49,1.4
2023-03-19,2023,3,19,Summer,25.49,24.34,29.31,20.16,1.1499999999999986,9.149999999999999,10.53,57.39,0.95
